custom_date,PM10 (ug/m3),PM2.5 (ug/m3),NO2 (ug/m3),Ozone (ug/m3),CO (mg/m3),SO2 (ug/m3),NH3 (ug/m3),NOx (ppb),PM10_SubIndex,PM2.5_SubIndex,NO2_SubIndex,O3_SubIndex,CO_SubIndex,SO2_SubIndex,NH3_SubIndex,AQI
2020-04-21,14.12,6.45,6.09,37.26,0.41,4.75,2.39,5.08,14.12,10.75,7.61,37.26,20.5,5.94,0.6,37.26
2020-04-22,25.42,15.76,6.66,43.16,0.44,9.36,3.42,5.28,25.42,26.27,8.32,43.16,22.0,11.7,0.85,43.16
2020-04-23,27.4,14.89,6.6,45.22,0.49,8.69,3.04,5.35,27.4,24.82,8.25,45.22,24.5,10.86,0.76,45.22
2020-04-24,26.32,9.88,6.97,44.37,0.49,6.84,5.66,5.54,26.32,16.47,8.71,44.37,24.5,8.55,1.42,44.37
2020-04-25,36.62,14.92,8.85,55.8,0.8,3.22,3.82,6.28,36.62,24.87,11.06,55.8,40.0,4.03,0.95,55.8
2020-04-26,,9.82,9.11,59.28,0.41,2.43,3.62,6.6,,16.37,11.39,59.28,20.5,3.04,0.91,59.28
2020-04-27,,17.35,8.16,50.49,0.5,1.28,4.35,6.24,,28.92,10.2,,25.0,1.6,1.09,28.92
2020-04-28,28.52,15.43,7.93,43.74,0.42,3.22,5.13,6.1,28.52,25.72,9.91,43.74,21.0,4.03,1.28,43.74
2020-04-29,19.01,9.93,9.35,53.55,0.43,2.59,4.07,6.8,19.01,16.55,11.69,53.55,21.5,3.24,1.02,53.55
2020-04-30,44.55,24.82,9.37,58.01,0.49,3.83,4.51,6.74,44.55,41.37,11.71,58.01,24.5,4.79,1.13,58.01
2020-05-01,53.03,27.68,8.85,54.39,0.4,8.9,5.13,6.65,53.03,46.13,11.06,54.39,20.0,11.12,1.28,54.39
2020-05-02,49.65,25.65,8.92,59.17,0.47,4.08,5.23,6.56,49.65,42.75,11.15,59.17,23.5,5.1,1.31,59.17
2020-05-03,53.0,25.23,7.49,50.02,0.35,5.52,5.5,5.77,53.0,42.05,9.36,,17.5,6.9,1.38,53.0
2020-05-04,65.86,30.94,8.85,49.53,0.4,6.67,5.62,6.58,65.86,,11.06,49.53,20.0,8.34,1.41,65.86
2020-05-05,39.31,12.51,6.87,37.65,0.37,3.5,4.63,5.51,39.31,20.85,8.59,37.65,18.5,4.38,1.16,39.31
2020-05-06,51.54,24.63,7.11,43.25,0.39,17.93,4.71,5.62,51.54,41.05,8.89,43.25,19.5,22.41,1.18,51.54
2020-05-07,46.64,22.58,7.1,41.42,0.43,3.54,4.58,5.5,46.64,37.63,8.88,41.42,21.5,4.42,1.15,46.64
2020-05-08,30.79,13.23,6.97,44.36,0.38,3.88,4.38,5.44,30.79,22.05,8.71,44.36,19.0,4.85,1.09,44.36
2020-05-09,32.8,12.14,7.11,42.21,0.37,3.74,3.61,5.64,32.8,20.23,8.89,42.21,18.5,4.68,0.9,42.21
2020-05-10,29.86,9.88,6.57,53.98,0.38,3.91,3.13,5.35,29.86,16.47,8.21,53.98,19.0,4.89,0.78,53.98
2020-05-11,32.5,10.44,7.54,40.1,0.42,3.55,2.99,5.81,32.5,17.4,9.43,40.1,21.0,4.44,0.75,40.1
2020-05-12,20.64,8.34,7.0,31.25,0.39,1.32,2.61,5.6,20.64,13.9,8.75,31.25,19.5,1.65,0.65,31.25
2020-05-13,16.11,3.95,6.31,31.81,0.28,2.94,2.51,5.2,16.11,6.58,7.89,31.81,14.0,3.67,0.63,31.81
2020-05-14,22.04,6.01,6.0,29.33,0.2,1.18,2.62,5.1,22.04,10.02,7.5,29.33,10.0,1.47,0.66,29.33
2020-05-15,13.63,3.17,6.52,32.73,0.35,1.61,20.36,5.46,13.63,5.28,8.15,32.73,17.5,2.01,5.09,32.73
2020-05-16,17.7,6.22,10.55,40.35,0.43,2.15,5.23,7.46,17.7,10.37,13.19,40.35,21.5,2.69,1.31,40.35
2020-05-17,35.05,10.33,12.8,46.91,0.43,5.89,3.74,8.58,35.05,17.22,16.0,46.91,21.5,7.36,0.94,46.91
2020-05-18,50.26,,10.77,78.33,2.47,3.15,3.91,7.42,,,13.46,78.33,7.89,3.94,0.98,
2020-05-19,96.86,22.68,9.92,56.1,0.3,2.51,3.89,6.75,96.86,37.8,12.4,56.1,15.0,3.14,0.97,96.86
2020-05-20,68.26,16.73,8.92,55.0,0.29,3.07,3.34,6.48,68.26,27.88,11.15,55.0,14.5,3.84,0.83,68.26
2020-05-21,62.89,17.84,8.38,60.44,0.46,2.09,4.02,6.04,62.89,29.73,10.48,60.44,23.0,2.61,1.0,62.89
2020-05-22,62.95,21.12,9.39,65.0,0.43,1.89,4.59,6.84,62.95,35.2,11.74,65.0,21.5,2.36,1.15,65.0
2020-05-23,75.48,28.75,9.81,66.49,0.55,3.18,5.55,7.04,75.48,47.92,12.26,66.49,27.5,3.98,1.39,75.48
2020-05-24,67.66,26.68,9.3,71.51,0.57,3.33,5.88,6.71,67.66,44.47,11.62,71.51,28.5,4.16,1.47,71.51
2020-05-25,75.96,35.72,9.03,65.8,0.56,4.7,6.41,6.7,75.96,39.66,11.29,65.8,28.0,5.88,1.6,75.96
2020-05-26,81.0,37.83,8.68,63.09,0.33,8.58,5.93,6.44,81.0,43.23,10.85,63.09,16.5,10.72,1.48,81.0
2020-05-27,72.82,32.84,8.93,64.9,0.51,3.84,5.45,6.53,72.82,34.8,11.16,64.9,25.5,4.8,1.36,72.82
2020-05-28,46.24,17.93,9.56,62.6,0.02,2.1,4.46,6.98,46.24,29.88,11.95,62.6,1.0,2.62,1.11,62.6
2020-05-29,48.0,15.57,10.01,54.25,0.16,2.75,4.56,7.05,48.0,25.95,12.51,54.25,8.0,3.44,1.14,54.25
2020-05-30,47.04,21.38,10.0,62.93,0.41,3.37,4.89,7.06,47.04,35.63,12.5,62.93,20.5,4.21,1.22,62.93
2020-05-31,46.43,18.4,8.58,57.54,0.4,2.85,4.31,6.39,46.43,30.67,10.72,57.54,20.0,3.56,1.08,57.54
2020-06-01,37.17,14.68,10.76,33.0,0.14,1.99,4.3,7.73,37.17,24.47,13.45,33.0,7.0,2.49,1.07,37.17
2020-06-02,23.17,6.75,2.45,38.82,0.16,3.46,5.5,2.58,23.17,11.25,3.06,38.82,8.0,4.33,1.38,38.82
2020-06-03,13.46,2.35,5.9,34.74,0.28,5.44,14.35,5.15,13.46,3.92,7.38,34.74,14.0,6.8,3.59,34.74
2020-06-04,25.06,10.58,5.46,36.61,,6.17,5.21,4.75,25.06,17.63,6.83,36.61,,7.71,1.3,36.61
2020-06-05,33.77,14.95,5.34,43.04,,5.47,4.93,4.74,33.77,24.92,6.67,43.04,,6.84,1.23,43.04
2020-06-06,44.19,18.74,5.74,38.75,,9.49,3.88,5.05,44.19,31.23,7.18,38.75,,11.86,0.97,44.19
2020-06-07,49.2,20.14,3.91,29.17,0.34,5.19,3.22,4.12,49.2,33.57,4.89,29.17,17.0,6.49,0.81,49.2
2020-06-08,55.15,19.09,5.36,34.95,0.39,4.39,4.7,5.18,55.15,31.82,6.7,34.95,19.5,5.49,1.18,55.15
2020-06-09,50.06,17.71,7.52,31.87,0.35,6.03,4.75,6.89,,29.52,9.4,31.87,17.5,7.54,1.19,31.87
2020-06-10,42.59,16.23,7.2,30.74,0.43,3.54,4.79,6.56,42.59,27.05,9.0,30.74,21.5,4.42,1.2,42.59
2020-06-11,21.26,11.38,3.98,29.61,0.07,6.0,4.42,3.64,21.26,18.97,4.97,29.61,3.5,7.5,1.1,29.61
2020-06-12,27.39,12.99,7.54,29.07,0.3,3.57,4.05,7.27,27.39,21.65,9.43,29.07,15.0,4.46,1.01,29.07
2020-06-13,30.61,13.69,8.45,36.14,0.31,8.05,3.91,7.22,30.61,22.82,10.56,36.14,15.5,10.06,0.98,36.14
2020-06-14,28.32,12.19,6.21,40.63,0.32,4.75,4.08,5.76,28.32,20.32,7.76,40.63,16.0,5.94,1.02,40.63
2020-06-15,34.17,14.29,6.94,31.05,0.33,6.3,3.97,6.3,34.17,23.82,8.68,31.05,16.5,7.88,0.99,34.17
2020-06-16,41.65,15.6,7.36,30.52,0.36,3.89,4.22,6.58,41.65,26.0,9.2,30.52,18.0,4.86,1.05,41.65
2020-06-17,48.41,16.48,6.37,30.53,0.35,5.67,4.37,5.88,48.41,27.47,7.96,30.53,17.5,7.09,1.09,48.41
2020-06-18,52.53,18.91,7.28,27.35,0.35,4.82,4.69,6.5,52.53,31.52,9.1,27.35,17.5,6.03,1.17,52.53
2020-06-19,52.25,17.67,8.15,25.89,0.48,4.94,4.05,7.53,52.25,29.45,10.19,25.89,24.0,6.18,1.01,52.25
2020-06-20,47.15,12.72,7.22,20.74,0.45,5.78,4.28,6.92,47.15,21.2,9.03,20.74,22.5,7.23,1.07,47.15
2020-06-21,37.72,10.43,4.24,21.98,0.34,4.55,4.15,4.61,37.72,17.38,5.3,21.98,17.0,5.69,1.04,37.72
2020-06-22,37.74,8.28,9.28,26.26,0.58,4.12,4.22,8.54,37.74,13.8,11.6,26.26,29.0,5.15,1.05,37.74
2020-06-23,37.46,10.94,9.78,29.77,0.67,4.73,3.85,8.53,37.46,18.23,12.22,29.77,33.5,5.91,0.96,37.46
2020-06-24,34.94,12.43,12.42,28.5,0.77,5.13,3.98,10.41,34.94,20.72,15.53,28.5,38.5,6.41,0.99,38.5
2020-06-25,35.25,16.33,11.25,34.43,0.71,5.59,5.21,9.7,35.25,27.22,14.06,34.43,35.5,6.99,1.3,35.5
2020-06-26,57.89,25.89,11.79,39.87,0.69,6.44,6.41,9.02,57.89,43.15,14.74,39.87,34.5,8.05,1.6,57.89
2020-06-27,28.64,11.77,12.71,37.43,0.72,5.55,4.02,9.83,28.64,19.62,15.89,37.43,36.0,6.94,1.0,37.43
2020-06-28,22.22,7.28,12.45,29.49,0.74,5.8,3.3,10.15,22.22,12.13,15.56,29.49,37.0,7.25,0.82,37.0
2020-06-29,19.91,9.61,12.72,35.96,0.71,5.01,3.96,10.42,19.91,16.02,15.9,35.96,35.5,6.26,0.99,35.96
2020-06-30,16.08,7.63,12.33,29.14,0.66,5.73,3.42,10.28,16.08,12.72,15.41,29.14,33.0,7.16,0.85,33.0
2020-07-01,19.83,13.34,7.54,22.87,0.63,5.78,3.81,6.96,19.83,22.23,9.43,22.87,31.5,7.23,0.95,31.5
2020-07-02,17.48,9.02,4.97,19.45,0.56,4.85,3.59,5.39,17.48,15.03,6.21,19.45,28.0,6.06,0.9,28.0
2020-07-03,22.89,10.47,7.74,24.45,0.56,7.33,3.1,7.32,22.89,17.45,9.68,24.45,28.0,9.16,0.78,28.0
2020-07-04,33.66,13.5,7.55,24.48,0.58,4.09,3.18,6.96,33.66,22.5,9.44,24.48,29.0,5.11,0.8,33.66
2020-07-05,38.68,13.43,5.38,22.55,0.6,3.91,3.47,5.23,38.68,22.38,6.72,22.55,30.0,4.89,0.87,38.68
2020-07-06,40.57,12.98,7.13,25.31,0.63,4.73,3.46,6.54,40.57,21.63,8.91,25.31,31.5,5.91,0.86,40.57
2020-07-07,28.67,10.69,5.97,25.92,0.6,4.92,3.52,5.63,28.67,17.82,7.46,25.92,30.0,6.15,0.88,30.0
2020-07-08,25.25,8.08,8.11,31.18,0.62,5.23,3.01,7.54,25.25,13.47,10.14,31.18,31.0,6.54,0.75,31.18
2020-07-09,18.46,7.57,8.23,24.31,0.63,5.17,3.29,7.74,18.46,12.62,10.29,24.31,31.5,6.46,0.82,31.5
2020-07-10,20.95,9.06,6.05,23.0,0.64,6.2,3.25,5.87,20.95,15.1,7.56,23.0,32.0,7.75,0.81,32.0
2020-07-11,23.2,10.25,7.22,22.7,0.6,5.25,3.21,6.64,23.2,17.08,9.03,22.7,30.0,6.56,0.8,30.0
2020-07-12,21.93,9.24,7.25,24.87,0.62,5.18,3.05,6.43,21.93,15.4,9.06,24.87,31.0,6.47,0.76,31.0
2020-07-13,29.51,12.32,6.14,23.58,0.67,6.57,3.1,5.87,29.51,20.53,7.67,23.58,33.5,8.21,0.78,33.5
2020-07-14,26.4,10.27,7.69,28.71,0.65,5.18,2.58,7.3,26.4,17.12,9.61,28.71,32.5,6.47,0.65,32.5
2020-07-15,20.99,11.35,5.86,31.73,0.6,5.88,3.05,8.22,20.99,18.92,7.33,31.73,30.0,7.35,0.76,31.73
2020-07-16,19.77,9.42,4.73,19.14,0.56,5.31,2.88,4.9,19.77,15.7,5.91,19.14,28.0,6.64,0.72,28.0
2020-07-17,24.66,11.53,5.89,24.39,0.6,5.11,3.1,5.93,24.66,19.22,7.36,24.39,30.0,6.39,0.78,30.0
2020-07-18,27.85,12.47,8.33,23.39,0.66,4.79,2.55,7.74,27.85,20.78,10.41,23.39,33.0,5.99,0.64,33.0
2020-07-19,20.5,8.57,7.62,21.26,0.67,4.57,2.53,6.98,20.5,14.28,9.53,21.26,33.5,5.71,0.63,33.5
2020-07-20,32.62,16.89,5.71,32.67,0.67,4.03,3.02,5.09,32.62,28.15,7.14,32.67,33.5,5.04,0.76,33.5
2020-07-21,32.55,15.42,5.42,52.15,0.6,5.11,3.08,5.03,32.55,25.7,6.78,52.15,30.0,6.39,0.77,52.15
2020-07-22,34.2,17.99,4.86,35.23,0.6,4.13,3.26,4.59,34.2,29.98,6.08,35.23,30.0,5.16,0.81,35.23
2020-07-23,30.92,15.68,5.48,28.25,0.62,5.5,3.52,5.11,30.92,26.13,6.85,28.25,31.0,6.88,0.88,31.0
2020-07-24,24.85,11.89,5.48,30.25,0.64,5.27,3.07,5.18,24.85,19.82,6.85,30.25,32.0,6.59,0.77,32.0
2020-07-25,21.22,10.87,6.1,25.44,0.63,5.69,2.66,5.91,21.22,18.12,7.62,25.44,31.5,7.11,0.67,31.5
2020-07-26,23.97,10.92,5.19,44.09,0.61,4.97,2.41,5.11,23.97,18.2,6.49,44.09,30.5,6.21,0.6,44.09
2020-07-27,25.31,10.3,5.49,28.65,0.61,5.72,2.34,5.34,25.31,17.17,6.86,28.65,30.5,7.15,0.58,30.5
2020-07-28,28.52,11.94,5.42,27.29,0.62,4.62,2.7,5.31,28.52,19.9,6.78,27.29,31.0,5.78,0.68,31.0
2020-07-29,24.86,14.3,6.94,25.44,0.64,4.34,3.36,6.23,24.86,23.83,8.68,25.44,32.0,5.42,0.84,32.0
2020-07-30,26.55,14.86,6.68,54.81,0.69,4.86,3.9,6.21,26.55,24.77,8.35,54.81,34.5,6.08,0.97,54.81
2020-07-31,23.45,15.34,4.92,30.25,0.67,5.36,3.35,4.76,23.45,25.57,6.15,30.25,33.5,6.7,0.84,33.5
2020-08-01,16.51,10.8,6.08,52.39,0.64,5.66,2.89,6.08,16.51,18.0,7.6,52.39,32.0,7.08,0.72,52.39
2020-08-02,16.5,8.66,5.42,29.7,0.6,4.64,2.63,5.2,16.5,14.43,6.78,29.7,30.0,5.8,0.66,30.0
2020-08-03,21.66,12.62,5.44,20.63,0.66,4.87,2.66,5.32,21.66,21.03,6.8,20.63,33.0,6.09,0.67,33.0
2020-08-04,18.49,9.1,4.34,21.28,0.59,4.01,2.43,4.93,18.49,15.17,5.42,21.28,29.5,5.01,0.61,29.5
2020-08-05,20.31,11.0,6.18,25.57,0.6,5.3,2.3,5.94,20.31,18.33,7.72,25.57,30.0,6.62,0.57,30.0
2020-08-06,26.34,12.02,6.06,25.72,0.65,4.97,2.44,5.75,26.34,20.03,7.57,25.72,32.5,6.21,0.61,32.5
2020-08-07,22.74,11.48,6.12,23.23,0.66,6.39,2.18,5.71,22.74,19.13,7.65,23.23,33.0,7.99,0.55,33.0
2020-08-08,23.56,12.91,7.11,22.66,0.66,5.17,2.26,6.68,23.56,21.52,8.89,22.66,33.0,6.46,0.56,33.0
2020-08-09,21.17,11.3,5.64,24.29,0.63,5.4,2.17,5.5,21.17,18.83,7.05,24.29,31.5,6.75,0.54,31.5
2020-08-10,26.22,14.85,7.21,37.45,0.64,6.05,2.26,6.36,26.22,24.75,9.01,37.45,32.0,7.56,0.56,37.45
2020-08-11,30.98,16.03,6.71,27.05,0.67,5.04,2.16,6.17,30.98,26.72,8.39,27.05,33.5,6.3,0.54,33.5
2020-08-12,36.79,13.38,6.85,24.6,0.67,5.41,1.99,6.18,36.79,22.3,8.56,24.6,33.5,6.76,0.5,36.79
2020-08-13,45.22,18.81,6.02,22.3,0.64,5.31,2.13,5.62,45.22,31.35,7.52,22.3,32.0,6.64,0.53,45.22
2020-08-14,42.72,18.75,6.19,24.91,0.6,6.07,2.27,5.98,42.72,31.25,7.74,24.91,30.0,7.59,0.57,42.72
2020-08-15,43.01,18.62,6.74,22.62,0.62,5.67,2.94,6.29,43.01,31.03,8.43,22.62,31.0,7.09,0.73,43.01
2020-08-16,40.24,19.97,5.15,18.9,0.57,5.0,3.35,5.31,40.24,33.28,6.44,18.9,28.5,6.25,0.84,40.24
2020-08-17,28.53,14.3,6.02,28.74,0.64,5.1,2.17,5.57,28.53,23.83,7.52,28.74,32.0,6.38,0.54,32.0
2020-08-18,30.86,14.42,6.78,40.72,0.67,5.36,2.41,6.07,30.86,24.03,8.47,40.72,33.5,6.7,0.6,40.72
2020-08-19,32.53,13.59,6.37,30.07,0.64,6.42,2.71,6.28,32.53,22.65,7.96,30.07,32.0,8.03,0.68,32.53
2020-08-20,33.53,14.54,6.05,20.29,0.61,4.44,2.19,5.62,33.53,24.23,7.56,20.29,30.5,5.55,0.55,33.53
2020-08-21,39.19,16.43,7.26,25.05,0.73,5.82,2.7,6.26,39.19,27.38,9.07,25.05,36.5,7.28,0.68,39.19
2020-08-22,33.68,18.73,6.3,28.8,0.71,4.38,3.09,5.78,33.68,31.22,7.88,28.8,35.5,5.47,0.77,35.5
2020-08-23,31.33,14.36,8.9,47.57,0.74,5.52,2.72,7.7,31.33,23.93,11.12,47.57,37.0,6.9,0.68,47.57
2020-08-24,28.34,16.21,7.19,20.48,0.69,5.34,2.5,6.7,28.34,27.02,8.99,20.48,34.5,6.67,0.62,34.5
2020-08-25,38.38,18.25,7.78,15.66,0.66,4.38,2.66,7.39,38.38,30.42,9.72,15.66,33.0,5.47,0.67,38.38
2020-08-26,38.81,19.41,8.82,18.96,0.66,4.94,2.9,7.97,38.81,32.35,11.03,18.96,33.0,6.18,0.72,38.81
2020-08-27,40.27,20.3,9.07,22.5,0.7,5.24,3.17,7.81,40.27,33.83,11.34,22.5,35.0,6.55,0.79,40.27
2020-08-28,46.67,21.8,7.7,24.6,0.67,6.26,3.32,6.7,46.67,36.33,9.62,24.6,33.5,7.82,0.83,46.67
2020-08-29,50.6,28.03,8.37,33.33,0.69,5.22,3.7,7.01,,46.72,10.46,33.33,34.5,6.52,0.93,46.72
2020-08-30,28.71,14.4,8.82,24.09,0.62,4.43,3.34,8.18,28.71,24.0,11.03,24.09,31.0,5.54,0.83,31.0
2020-08-31,26.69,12.23,10.01,22.98,0.63,5.78,3.2,8.91,26.69,20.38,12.51,22.98,31.5,7.23,0.8,31.5
2020-09-01,29.96,15.07,13.14,29.11,0.69,5.74,2.73,10.26,29.96,25.12,16.43,29.11,34.5,7.18,0.68,34.5
2020-09-02,40.67,23.61,14.41,25.48,0.7,4.92,3.78,11.28,40.67,39.35,18.01,25.48,35.0,6.15,0.94,40.67
2020-09-03,44.72,28.58,11.68,24.01,0.68,5.9,4.01,9.44,44.72,47.63,14.6,24.01,34.0,7.38,1.0,47.63
2020-09-04,34.9,21.04,11.07,20.83,0.66,5.56,3.32,9.39,34.9,35.07,13.84,20.83,33.0,6.95,0.83,35.07
2020-09-05,28.54,15.68,11.6,20.51,0.67,5.53,2.37,9.96,28.54,26.13,14.5,20.51,33.5,6.91,0.59,33.5
2020-09-06,26.96,15.88,11.04,27.1,0.67,5.07,2.3,8.81,26.96,26.47,13.8,27.1,33.5,6.34,0.57,33.5
2020-09-07,25.08,16.42,11.74,24.69,0.75,6.39,2.31,9.63,25.08,27.37,14.68,24.69,37.5,7.99,0.58,37.5
2020-09-08,35.0,28.37,12.21,17.84,0.76,6.0,4.68,10.48,35.0,47.28,15.26,17.84,38.0,7.5,1.17,47.28
2020-09-09,37.31,30.53,9.83,20.44,0.74,5.41,3.24,8.9,37.31,,12.29,20.44,37.0,6.76,0.81,37.31
2020-09-10,25.1,15.82,5.91,22.32,0.71,4.47,2.66,5.56,25.1,26.37,7.39,22.32,35.5,5.59,0.67,35.5
2020-09-11,23.66,11.66,5.85,23.92,0.68,6.12,1.99,5.48,23.66,19.43,7.31,23.92,34.0,7.65,0.5,34.0
2020-09-12,20.02,12.23,4.66,43.32,0.62,6.45,1.54,4.84,20.02,20.38,5.83,43.32,31.0,8.06,0.39,43.32
2020-09-13,17.78,10.88,4.83,67.64,0.59,3.77,1.52,5.18,17.78,18.13,6.04,67.64,29.5,4.71,0.38,67.64
2020-09-14,19.99,7.32,4.17,18.44,0.56,4.93,3.91,4.75,19.99,12.2,5.21,18.44,28.0,6.16,0.98,28.0
2020-09-15,26.56,12.39,8.65,18.59,0.62,5.0,8.34,7.75,26.56,20.65,10.81,18.59,31.0,6.25,2.08,31.0
2020-09-16,25.2,10.7,17.28,16.8,0.65,5.35,10.13,14.52,25.2,17.83,21.6,16.8,32.5,6.69,2.53,32.5
2020-09-17,35.5,10.28,15.41,19.26,0.65,4.6,9.54,12.95,35.5,17.13,19.26,19.26,32.5,5.75,2.38,35.5
2020-09-18,30.8,10.31,17.77,18.49,0.69,5.03,8.62,14.99,30.8,17.18,22.21,18.49,34.5,6.29,2.15,34.5
2020-09-19,17.0,8.47,22.88,21.54,0.67,4.49,8.12,17.96,17.0,14.12,28.6,21.54,33.5,5.61,2.03,33.5
2020-09-20,15.48,7.1,12.71,22.2,0.58,4.83,7.53,10.26,15.48,11.83,15.89,22.2,29.0,6.04,1.88,29.0
2020-09-21,23.04,11.09,15.98,20.93,0.64,5.76,8.08,13.2,23.04,18.48,19.98,20.93,32.0,7.2,2.02,32.0
2020-09-22,30.21,13.47,17.35,28.97,0.69,4.84,8.09,13.23,30.21,22.45,21.69,28.97,34.5,6.05,2.02,34.5
2020-09-23,43.7,18.67,22.29,26.9,0.69,5.63,8.31,15.83,43.7,31.12,27.86,26.9,34.5,7.04,2.08,43.7
2020-09-24,32.0,17.16,20.44,23.58,0.69,5.83,10.01,15.94,32.0,28.6,25.55,23.58,34.5,7.29,2.5,34.5
2020-09-25,35.86,20.53,15.08,25.59,0.71,6.34,10.58,11.73,35.86,34.22,18.85,25.59,35.5,7.92,2.65,35.86
2020-09-26,19.62,11.42,17.0,15.74,0.63,3.73,9.22,14.37,19.62,19.03,21.25,15.74,31.5,4.66,2.31,31.5
2020-09-27,33.21,13.53,17.38,18.99,0.66,4.99,9.44,14.26,33.21,22.55,21.72,18.99,33.0,6.24,2.36,33.21
2020-09-28,36.86,20.91,23.26,27.45,0.73,6.39,10.05,17.3,36.86,34.85,29.08,27.45,36.5,7.99,2.51,36.86
2020-09-29,39.81,23.51,21.36,37.07,0.66,5.65,10.4,15.88,39.81,39.18,26.7,37.07,33.0,7.06,2.6,39.81
2020-09-30,30.08,20.43,20.17,36.1,0.7,4.85,9.52,14.65,30.08,34.05,25.21,36.1,35.0,6.06,2.38,36.1
2020-10-01,31.59,18.9,22.09,38.09,0.68,5.99,8.98,15.98,31.59,31.5,27.61,38.09,34.0,7.49,2.25,38.09
2020-10-02,64.74,34.42,31.57,45.46,0.79,4.98,10.91,21.76,64.74,37.47,39.46,45.46,39.5,6.23,2.73,64.74
2020-10-03,49.97,24.1,32.22,39.63,0.76,5.95,9.15,23.22,49.97,40.17,40.27,39.63,38.0,7.44,2.29,49.97
2020-10-04,31.86,15.19,27.43,47.73,0.71,3.91,8.21,20.82,31.86,25.32,34.29,47.73,35.5,4.89,2.05,47.73
2020-10-05,46.01,24.64,24.82,37.04,0.67,4.28,11.11,18.18,46.01,41.07,31.02,37.04,33.5,5.35,2.78,46.01
2020-10-06,67.26,37.74,26.62,45.03,0.76,6.02,12.17,17.94,67.26,43.08,33.27,45.03,38.0,7.52,3.04,67.26
2020-10-07,67.0,37.73,24.64,46.91,0.78,5.06,12.55,16.48,67.0,43.06,30.8,46.91,39.0,6.32,3.14,67.0
2020-10-08,80.23,46.62,29.83,45.17,0.88,5.69,15.18,19.58,80.23,58.08,37.29,45.17,44.0,7.11,3.79,80.23
2020-10-09,66.11,42.73,32.49,35.81,0.84,5.99,15.53,22.11,66.11,51.51,40.61,35.81,42.0,7.49,3.88,66.11
2020-10-10,39.76,25.64,27.37,28.03,0.9,5.69,14.09,19.91,39.76,42.73,34.21,28.03,45.0,7.11,3.52,45.0
2020-10-11,18.27,9.52,23.97,31.53,0.72,5.18,10.27,18.08,18.27,15.87,29.96,31.53,36.0,6.47,2.57,36.0
2020-10-12,21.01,12.14,23.96,55.46,0.94,4.97,10.06,17.56,21.01,20.23,29.95,55.46,47.0,6.21,2.52,55.46
2020-10-13,22.83,8.85,19.23,27.97,1.07,6.07,9.37,14.19,22.83,14.75,24.04,27.97,,7.59,2.34,27.97
2020-10-14,24.32,10.49,17.54,48.78,0.97,8.72,9.04,12.65,24.32,17.48,21.92,48.78,48.5,10.9,2.26,48.78
2020-10-15,27.65,13.42,21.07,49.35,0.92,4.01,9.35,15.41,27.65,22.37,26.34,49.35,46.0,5.01,2.34,49.35
2020-10-16,46.15,22.9,31.78,29.76,1.11,6.87,11.47,22.44,46.15,38.17,39.73,29.76,6.99,8.59,2.87,46.15
2020-10-17,48.85,24.34,24.49,33.45,1.17,4.29,10.46,17.37,48.85,40.57,30.61,33.45,10.26,5.36,2.62,48.85
2020-10-18,46.43,23.25,25.4,36.12,0.96,4.6,11.12,17.34,46.43,38.75,31.75,36.12,48.0,5.75,2.78,48.0
2020-10-19,32.94,18.03,25.08,25.67,1.02,5.37,10.28,18.71,32.94,30.05,31.35,25.67,,6.71,2.57,32.94
2020-10-20,28.12,17.22,18.06,23.52,1.01,5.57,7.29,13.59,28.12,28.7,22.57,23.52,,6.96,1.82,28.7
2020-10-21,24.71,9.69,13.06,19.14,0.77,5.05,5.88,10.59,24.71,16.15,16.32,19.14,38.5,6.31,1.47,38.5
2020-10-22,25.14,16.17,12.08,22.06,0.79,4.67,6.39,9.64,25.14,26.95,15.1,22.06,39.5,5.84,1.6,39.5
2020-10-23,60.01,47.16,12.7,26.32,0.89,4.37,8.82,9.68,60.01,58.99,15.88,26.32,44.5,5.46,2.21,60.01
2020-10-24,67.17,46.85,17.7,33.11,0.91,6.07,8.42,12.53,67.17,58.47,22.12,33.11,45.5,7.59,2.1,67.17
2020-10-25,96.93,65.64,18.7,49.15,0.93,5.32,9.6,12.84,96.93,79.25,23.38,49.15,46.5,6.65,2.4,96.93
2020-10-26,96.11,67.0,21.74,52.69,0.95,7.18,10.04,14.82,96.11,83.9,27.17,52.69,47.5,8.97,2.51,96.11
2020-10-27,79.8,53.66,17.19,53.77,0.9,5.76,9.03,12.18,79.8,69.98,21.49,53.77,45.0,7.2,2.26,79.8
2020-10-28,79.84,45.79,16.88,69.42,0.87,6.77,8.03,11.72,79.84,56.68,21.1,69.42,43.5,8.46,2.01,79.84
2020-10-29,67.41,40.15,17.83,67.84,0.81,7.78,7.57,12.25,67.41,47.15,22.29,67.84,40.5,9.72,1.89,67.84
2020-10-30,111.21,61.29,31.66,83.79,0.98,8.56,9.01,19.8,107.45,64.4,39.58,83.79,49.0,10.7,2.25,107.45
2020-10-31,115.72,70.07,41.06,85.4,1.06,9.0,9.73,25.27,110.44,94.38,41.33,85.4,,11.25,2.43,110.44
2020-11-01,126.06,79.34,43.05,134.98,1.07,12.02,11.1,27.01,117.32,126.02,43.83,151.69,,15.02,2.77,151.69
