custom_date,"AQI_Lucknow, Uttar Pradesh (Talkatora District Industries Center, Lucknow )","AQI_Lucknow, Uttar Pradesh (Kendriya Vidyalaya, Lucknow )","AQI_Varanasi, Uttar Pradesh (Ardhali Bazar, Varanasi )","AQI_Agra, Uttar Pradesh (Sanjay Palace, Agra )","AQI_Kanpur, Uttar Pradesh (Nehru Nagar, Kanpur )","AQI_Lucknow, Uttar Pradesh (Lalbagh, Lucknow )","AQI_Noida, Uttar Pradesh (Sector   62, Noida )","AQI_Noida, Uttar Pradesh (Sector   125, Noida )","AQI_Ghaziabad, Uttar Pradesh (Vasundhara, Ghaziabad )","AQI_Moradabad, Uttar Pradesh (Lajpat Nagar, Moradabad )","AQI_Lucknow, Uttar Pradesh (Nishant Ganj, Lucknow )","AQI_Greater Noida, Uttar Pradesh (Knowledge Park   III, Greater Noida )","AQI_Bulandshahr, Uttar Pradesh (Yamunapuram, Bulandshahr )","AQI_Muzaffarnagar, Uttar Pradesh (New Mandi, Muzaffarnagar )","AQI_Baghpat, Uttar Pradesh (New Collectorate, Baghpat )","AQI_Hapur, Uttar Pradesh (Anand Vihar, Hapur )","AQI_Ghaziabad, Uttar Pradesh (Sanjay Nagar, Ghaziabad )","AQI_Ghaziabad, Uttar Pradesh (Indirapuram, Ghaziabad )","AQI_Ghaziabad, Uttar Pradesh (Loni, Ghaziabad )","AQI_Greater Noida, Uttar Pradesh (Knowledge Park   V, Greater Noida )","AQI_Noida, Uttar Pradesh (Sector 1, Noida )","AQI_Noida, Uttar Pradesh (Sector 116, Noida )","AQI_Meerut, Uttar Pradesh (Jai Bhim Nagar, Meerut )","AQI_Lucknow, Uttar Pradesh (Gomti Nagar, Lucknow )","AQI_Meerut, Uttar Pradesh (Ganga Nagar, Meerut )","AQI_Meerut, Uttar Pradesh (Pallavpuram Phase 2, Meerut )","AQI_Kanpur, Uttar Pradesh (IITK, Kanpur )","AQI_Agra, Uttar Pradesh (Shastripuram, Agra )","AQI_Varanasi, Uttar Pradesh (Bhelupur, Varanasi )","AQI_Agra, Uttar Pradesh (Sector 3B Avas Vikas Colony, Agra )","AQI_Varanasi, Uttar Pradesh (IESD Banaras Hindu University, Varanasi )","AQI_Gorakhpur, Uttar Pradesh (Madan Mohan Malaviya University of Technology, Gorakhpur )","AQI_Prayagraj, Uttar Pradesh (Motilal Nehru NIT, Prayagraj )","AQI_Agra, Uttar Pradesh (Manoharpur, Agra )","AQI_Lucknow, Uttar Pradesh (B R Ambedkar University, Lucknow )","AQI_Prayagraj, Uttar Pradesh (Jhunsi, Prayagraj )","AQI_Firozabad, Uttar Pradesh (Nagla Bhau, Firozabad )","AQI_Prayagraj, Uttar Pradesh (Nagar Nigam, Prayagraj )","AQI_Lucknow, Uttar Pradesh (Kukrail Picnic Spot 1, Lucknow )","AQI_Kanpur, Uttar Pradesh (NSI Kalyanpur, Kanpur )","AQI_Varanasi, Uttar Pradesh (Maldahiya, Varanasi )","AQI_Agra, Uttar Pradesh (Rohta, Agra )","AQI_Vrindavan, Uttar Pradesh (Omex Eternity, Vrindavan )","AQI_Kanpur, Uttar Pradesh (FTI Kidwai Nagar, Kanpur )","AQI_Agra, Uttar Pradesh (Shahjahan Garden, Agra )","AQI_Moradabad, Uttar Pradesh (Employment Office, Moradabad )","AQI_Moradabad, Uttar Pradesh (Buddhi Vihar, Moradabad )","AQI_Moradabad, Uttar Pradesh (Jigar Colony, Moradabad )","AQI_Moradabad, Uttar Pradesh (Eco Herbal Park, Moradabad )","AQI_Baghpat, Uttar Pradesh (Sardar Patel Inter College, Baghpat )","AQI_Firozabad, Uttar Pradesh (Vibhab Nagar, Firozabad )","AQI_Jhansi, Uttar Pradesh (Shivaji Nagar, Jhansi )","AQI_Bareilly, Uttar Pradesh (Rajendra Nagar, Bareilly )","AQI_Khurja, Uttar Pradesh (Kalindi Kunj, Khurja )","AQI_Moradabad, Uttar Pradesh (Transport Nagar, Moradabad )","AQI_Moradabad, Uttar Pradesh (Kashiram Nagar, Moradabad )","AQI_Bareilly, Uttar Pradesh (Civil Lines, Bareilly )"
2021-08-30,79.13,64.19,,,,66.5,53.43,,55.59,,,,30.02,57.08,36.29,47.5,44.89,54.98,52.29,53.29,54.34,,,33.84,,62.41,30.64,86.84,32.46,42.36,,17.5,,26.41,22.06,,,26.38,23.5,32.07,40.11,,31.32,,,,,,,,,,,,,,
2021-08-31,93.28,64.2,,110.03,,68.57,52.26,,43.08,,,,29.0,53.89,29.83,28.35,36.17,42.98,42.21,38.5,43.26,,,74.26,,72.55,36.1,47.23,37.73,41.76,37.69,23.88,,29.31,31.1,64.98,,23.62,29.02,,45.37,,22.8,,,,,,,,,,,,,,
2021-09-01,108.45,60.4,79.14,45.78,,83.43,44.01,,46.85,,,,26.5,68.07,31.8,24.6,24.0,44.0,,43.0,44.0,36.0,46.73,55.73,,81.25,46.53,,48.67,41.33,51.19,32.25,58.69,,52.03,84.56,,55.82,48.95,59.73,59.64,,21.91,,,,,,,,,,,,,,
2021-09-02,116.68,56.36,83.24,60.09,,88.91,63.24,,78.95,,,,59.55,73.09,58.53,38.86,68.82,67.67,,83.85,39.5,67.86,47.84,60.09,,,45.64,,53.88,58.02,54.48,29.43,51.85,,46.49,67.7,41.35,41.27,36.92,76.06,66.39,,29.15,,,,,,,,,,,,,,
2021-09-03,98.86,69.92,82.29,38.31,,64.66,,,,,,,54.27,37.91,29.87,48.0,,55.57,48.24,51.4,46.14,48.23,36.97,,,,49.54,41.81,57.61,45.75,52.89,19.5,,,35.41,60.93,37.09,,28.13,45.05,69.47,,34.34,,,,,,,,,,,,,,
2021-09-04,78.71,46.36,58.17,45.16,,60.4,93.76,,96.92,,,,31.5,83.8,43.5,,,82.73,93.95,64.86,78.79,68.85,47.5,,,118.64,32.56,57.15,42.5,51.58,33.59,29.68,42.01,34.66,,45.93,37.46,,22.0,33.79,36.78,,42.18,21.4,,,,,,,,,,,,,
2021-09-05,107.52,41.66,99.69,53.17,,64.58,105.74,,128.29,,,,153.79,125.99,65.81,80.53,,122.15,113.7,124.44,66.43,109.79,74.41,57.61,,115.62,35.29,61.17,60.14,57.71,66.62,41.47,74.22,51.46,,104.72,54.28,,34.15,48.43,72.76,,52.86,41.35,,,,,,,,,,,,,
2021-09-06,132.9,54.17,69.9,51.66,,85.02,106.68,,126.79,,,,64.39,131.35,84.02,66.02,108.48,122.17,129.74,131.97,75.54,106.23,68.64,57.64,,108.81,38.01,78.77,57.42,53.15,57.48,26.39,59.83,49.88,53.18,86.75,31.92,,52.9,58.18,65.5,,44.72,59.8,,,,,,,,,,,,,
2021-09-07,105.71,43.62,31.75,47.65,,65.33,,94.41,95.49,,,,58.07,74.7,62.38,49.1,70.61,88.97,82.78,100.88,68.08,79.81,44.34,37.49,,,43.83,97.33,36.57,51.93,28.38,14.78,24.49,,23.49,26.47,32.26,,29.74,35.06,36.18,,59.91,33.24,37.81,,,,,,,,,,,,
2021-09-08,91.32,41.37,44.5,36.98,53.12,67.97,,59.25,68.64,,,,41.62,53.12,52.18,35.76,,62.66,66.88,63.11,44.69,57.92,49.76,36.94,,48.76,39.85,62.04,27.25,44.14,28.0,20.71,26.52,41.38,18.48,43.22,26.18,23.0,20.07,33.94,39.06,,35.82,29.95,37.38,,,,,,,,,,,,
2021-09-09,,45.22,57.3,45.34,59.88,58.76,72.78,70.41,81.35,,,,41.07,54.3,61.56,40.45,67.23,73.82,83.61,84.92,57.22,80.35,47.88,37.1,,43.51,52.56,71.22,40.0,55.4,44.43,24.07,41.0,54.42,23.74,65.04,37.42,,21.48,42.62,62.35,,52.08,35.2,44.27,,,,,,,,,,,,
2021-09-10,109.75,57.75,62.69,48.4,65.0,67.03,55.76,54.93,57.38,,,,37.74,71.49,47.41,44.23,43.0,57.65,73.52,64.23,44.43,54.61,43.5,44.51,,37.75,46.28,63.74,53.32,44.52,56.07,29.4,44.67,38.58,31.74,72.75,70.68,25.97,26.48,43.95,62.19,,38.2,44.93,,,,,,,,,,,,,
2021-09-11,105.02,56.95,41.93,31.53,52.66,61.3,45.64,65.92,35.5,,,,41.0,39.11,,31.04,29.04,37.5,,39.5,61.25,32.5,,50.06,,,30.28,64.92,37.03,43.93,32.92,22.96,43.38,28.86,26.01,69.85,40.99,30.0,25.5,34.0,43.87,,32.73,43.45,,,,,,,,,,,,,
2021-09-12,101.69,54.05,48.44,36.67,46.57,69.66,90.61,69.0,102.52,96.54,,,91.83,,,49.36,84.85,90.43,67.36,104.81,70.4,74.39,37.5,56.36,,,26.94,44.61,29.0,48.41,33.89,21.0,41.14,36.91,23.59,59.84,24.39,46.55,,48.93,34.1,,41.83,34.83,,,,,,,,,,,,,
2021-09-13,111.0,41.57,29.42,32.92,55.49,,62.54,78.45,72.09,89.77,,,45.1,45.99,,49.5,37.86,65.91,39.34,67.26,62.79,57.37,,48.94,,,28.39,62.56,26.0,47.33,21.03,21.38,28.91,29.07,21.07,40.61,25.58,23.0,29.01,23.57,33.71,,29.75,40.03,,,,,,,,,,,,,
2021-09-14,110.03,52.34,32.5,24.16,49.71,,60.18,71.07,74.18,118.82,,,33.28,66.59,,33.05,48.0,75.42,57.98,82.58,65.2,62.88,,36.69,,39.77,38.84,83.66,23.27,37.39,12.16,,19.95,19.08,18.44,27.37,29.19,15.0,30.3,24.04,27.02,,24.76,24.87,,,,,,,,,,,,,
2021-09-15,81.57,46.25,21.97,33.67,42.66,,63.5,64.57,96.41,121.65,,,117.12,56.06,,54.24,93.66,86.09,103.21,103.89,61.96,74.51,,,,87.16,45.83,88.55,17.0,33.01,10.32,,20.27,17.53,9.22,,27.09,15.5,24.61,19.5,16.0,,,14.96,42.4,,,,,,,,,,,,
2021-09-16,,30.94,30.5,,,,50.54,43.98,57.45,74.58,,,29.0,45.17,33.88,33.25,44.41,51.44,66.88,53.86,41.05,33.56,44.5,,,53.75,32.69,65.39,28.0,28.99,,18.23,19.93,,,24.14,,22.03,,,40.0,,14.67,,41.46,,,,,,,,,,,,
2021-09-17,55.35,36.27,39.4,30.15,47.11,,57.06,44.01,58.45,48.56,,,39.5,,27.13,32.48,47.89,63.51,53.76,66.98,51.62,47.64,42.25,,,54.9,27.93,,,25.05,35.26,18.68,19.82,14.38,17.0,,,,,21.5,39.0,,19.89,20.43,42.44,,,,,,,,,,,,
2021-09-18,103.41,46.78,83.8,36.25,80.98,,,58.12,87.58,100.86,,,45.34,101.32,69.22,48.71,68.82,92.08,80.89,94.85,80.4,73.08,43.61,,,44.65,78.8,104.18,72.93,37.57,62.21,32.35,48.95,24.38,26.48,68.26,,,38.42,74.48,80.71,,34.67,32.22,29.82,,,,,,,,,,,,
2021-09-19,113.09,46.5,89.8,37.6,76.7,,,57.16,71.76,96.8,,,67.1,103.77,71.29,92.61,83.24,61.61,106.13,99.51,46.49,67.84,,,,74.55,42.0,41.12,66.4,48.98,63.54,49.54,58.44,29.92,,63.76,30.12,,37.62,77.04,66.88,,,38.7,40.5,,,,,,,,,,,,
2021-09-20,111.59,47.33,53.3,36.28,82.26,,69.35,70.23,90.2,82.64,,,62.48,90.07,,69.27,86.51,77.43,126.81,112.88,56.19,86.67,47.94,42.4,,,46.07,59.13,49.08,64.6,38.74,33.83,42.9,48.39,27.55,,36.07,,33.36,66.49,48.54,,55.38,55.21,,,,,,,,,,,,,
2021-09-21,107.74,60.77,65.48,,56.76,,72.81,62.54,81.15,94.26,,,59.97,77.9,,56.71,76.43,73.93,103.72,90.37,49.32,72.06,42.54,39.32,,44.38,44.72,86.14,57.91,62.22,51.82,21.5,47.56,57.77,20.64,83.14,34.9,41.78,23.0,,56.92,,43.45,46.61,37.54,,,,,,,,,,,,
2021-09-22,125.61,60.36,48.97,,59.41,,46.88,49.5,56.61,69.71,,,32.23,65.19,,38.84,34.29,53.78,43.25,63.8,54.96,51.86,,43.08,,,37.22,91.47,40.25,39.97,34.61,31.9,,34.22,24.97,67.49,25.49,,34.57,43.47,44.06,,20.33,,43.37,,,,,,,,,,,,
2021-09-23,116.1,59.69,33.8,56.5,44.39,,49.12,49.59,,102.19,,,34.85,41.65,49.49,31.83,31.47,54.43,66.1,75.61,40.94,58.98,45.24,38.62,,45.53,46.92,103.86,26.8,73.87,27.26,34.86,29.52,38.47,20.03,51.63,32.07,,26.79,34.95,32.06,,37.89,,46.35,,,,,,,,,,,,
2021-09-24,85.71,59.69,61.17,56.41,43.75,,67.09,52.62,73.35,74.58,,,31.35,59.91,,46.5,49.34,66.4,48.42,84.32,60.04,56.02,,56.08,,36.19,33.73,107.44,52.99,58.79,41.52,18.8,35.12,42.67,19.03,58.04,33.78,39.93,,33.53,58.44,,46.69,,42.5,,,,,,,,,,,,
2021-09-25,103.41,56.44,57.59,57.67,54.22,,77.79,61.99,72.73,79.54,,,32.82,55.03,,36.55,55.02,72.95,49.65,93.6,65.9,84.7,42.73,56.93,,35.19,28.79,,47.63,55.96,41.54,30.69,30.61,45.72,15.41,52.93,26.89,46.99,,37.78,49.66,,44.65,37.78,45.55,,,,,,,,,,,,
2021-09-26,106.4,53.74,64.23,38.93,63.23,75.6,85.69,72.32,102.7,97.29,,,42.85,77.59,,,77.07,96.04,95.06,106.31,70.51,,50.11,85.61,,48.02,33.65,,54.75,45.45,54.19,45.75,,37.03,34.56,81.43,26.15,53.24,38.44,43.54,54.58,,,56.5,44.43,,,,,,,,,,,,
2021-09-27,,,43.5,56.02,52.55,66.78,110.23,107.87,129.51,135.24,,,74.73,75.8,,,110.88,126.62,107.19,162.72,112.25,120.5,62.12,46.96,,83.1,37.07,,36.75,65.2,33.54,33.31,29.53,40.11,25.72,53.44,31.61,31.41,26.4,34.28,43.1,,41.2,47.15,,,,,,,,,,,,,
2021-09-28,101.93,,52.98,35.46,47.05,79.98,84.08,74.66,,89.8,,,56.02,80.43,,61.4,85.4,101.72,99.95,42.92,81.88,91.25,48.96,36.89,,54.53,36.92,92.81,43.82,49.97,37.59,19.98,35.74,,21.49,65.2,29.57,36.7,26.71,33.6,51.38,,,33.11,,,,,,,,,,,,,
2021-09-29,104.39,64.58,38.09,45.16,51.04,83.15,83.07,62.44,95.9,90.68,,,56.21,66.49,,61.3,78.91,86.46,102.66,114.93,64.88,,54.49,39.08,,,37.28,77.61,32.34,57.09,27.77,17.84,31.52,47.93,24.16,66.0,,32.5,33.65,,38.17,,46.46,38.54,63.49,,,,,,,,,,,,
2021-09-30,109.65,,30.83,49.25,59.22,78.77,97.36,,109.08,93.5,,,96.46,79.98,,106.08,117.83,96.91,123.9,157.61,91.79,,63.72,,,,33.15,85.11,30.65,56.33,19.96,23.27,34.63,52.63,25.62,67.6,38.14,35.16,24.35,44.08,31.04,,46.67,41.49,60.33,,,,,,,,,,,,
2021-10-01,106.11,46.1,26.41,,51.97,77.49,126.01,,,89.77,,,99.59,109.94,,109.83,,154.6,154.45,154.7,121.66,,106.54,52.89,,108.82,34.82,77.43,27.5,72.47,12.61,,28.04,64.79,27.98,56.07,47.74,26.07,32.5,48.6,16.5,,58.07,47.01,71.07,,,,,,,,,,,,
2021-10-02,63.45,62.28,42.91,,57.4,55.33,120.96,,,155.04,,,112.64,119.51,,111.77,,124.33,134.25,138.55,117.29,,108.52,,,116.68,54.97,54.26,27.0,72.56,19.76,,40.54,52.85,20.03,62.91,63.68,34.29,33.0,52.26,30.28,,73.11,41.02,74.86,,,,,,,,,,,,
2021-10-03,84.53,67.96,64.93,,,55.69,98.0,,114.12,114.78,,,78.93,101.97,,113.85,,109.65,138.41,114.23,105.2,104.04,102.89,,,,57.41,43.95,45.93,59.03,44.33,,48.31,46.33,25.68,69.07,46.68,49.85,36.15,76.55,48.74,,51.92,59.27,38.73,,,,,,,,,,,,
2021-10-04,,,60.72,88.32,,72.5,101.69,,135.33,147.16,,,88.13,92.5,87.66,112.6,,126.52,108.61,135.56,101.93,123.16,86.18,,,92.98,64.33,66.82,49.6,82.03,46.25,,39.4,67.9,37.36,66.71,51.44,37.88,48.25,64.19,59.68,,70.67,40.45,53.74,,,,,,,,,,,,
2021-10-05,126.28,,87.95,101.2,,63.89,,,142.09,107.24,,,74.61,55.95,38.43,91.88,124.72,131.38,132.95,122.61,114.73,123.61,,,,,56.63,105.75,71.06,99.43,64.56,52.76,75.44,66.78,37.44,85.48,49.51,46.5,,,77.35,,67.41,54.1,75.92,,,,,,,,,,,,
2021-10-06,120.64,,110.03,92.24,,82.86,123.3,,139.95,126.56,,,107.87,120.86,106.33,111.65,121.91,128.46,129.93,135.46,118.54,120.78,,71.15,,104.55,35.97,115.51,79.11,120.56,75.91,56.52,,102.7,76.81,93.34,73.18,53.89,33.55,78.32,87.26,,102.03,67.9,112.86,,,,,,,,,,,,
2021-10-07,137.08,,102.38,91.15,,113.75,150.65,,175.67,138.75,,,127.55,134.92,135.48,129.84,163.09,,174.68,171.17,157.74,152.12,129.35,107.32,,130.67,61.99,,70.23,148.45,60.41,83.37,,132.58,109.84,104.08,104.97,68.5,69.99,109.72,59.87,,135.98,110.29,137.83,,,,,,,,,,,,
2021-10-08,167.57,,134.52,109.35,,146.3,176.91,,271.7,169.71,,,140.94,148.36,167.56,169.8,187.99,266.58,262.36,275.31,180.54,198.32,155.05,160.33,,,,188.35,107.42,,105.11,134.9,,144.1,142.6,,118.74,93.73,104.5,147.57,93.88,,148.56,139.2,145.85,,,,,,,,,,,,
2021-10-09,185.88,,157.81,191.74,,162.48,183.65,,266.31,187.59,,,138.55,154.49,,184.91,274.05,193.74,268.62,258.34,181.27,,158.3,149.53,,,70.72,189.29,124.5,185.64,116.34,126.68,,148.65,156.52,,107.04,113.56,110.11,152.31,113.19,,151.67,149.05,152.45,,,,,,,,,,,,
2021-10-10,267.12,,151.79,105.97,,154.3,168.69,,271.63,199.41,,,136.48,171.8,,170.62,188.7,260.5,320.44,288.49,169.32,,,151.8,,,72.44,151.07,126.5,174.5,129.06,132.13,,148.18,148.71,146.3,109.05,108.92,97.18,146.78,128.96,,152.92,157.09,126.66,,,,,,,,,,,,
2021-10-11,306.93,,120.38,79.11,,,143.45,,167.62,175.05,,,126.66,159.77,140.34,147.18,172.02,157.51,260.25,292.7,159.95,,,147.41,,143.36,85.54,171.05,117.53,,122.33,110.92,,165.08,158.36,144.82,112.74,120.39,80.14,154.04,122.07,,146.82,163.17,111.87,,,,,,,,,,,,
2021-10-12,270.53,96.85,113.9,87.36,,131.85,174.93,,254.7,166.38,,,145.72,174.52,191.09,163.09,251.46,189.31,271.68,195.9,176.66,,,121.01,,,106.22,162.93,116.91,,119.67,120.46,,137.82,144.0,159.79,116.93,146.98,56.06,,126.09,,150.18,,131.82,,,,,,,,,,,,
2021-10-13,186.86,79.98,111.78,,,148.12,186.16,185.52,285.32,193.21,,,152.44,187.09,195.2,163.59,183.25,256.55,274.92,191.29,185.76,,,137.57,,,73.38,187.55,80.93,187.76,78.62,101.84,,168.78,150.48,146.85,138.12,122.13,76.68,112.58,85.13,,172.25,104.64,133.01,,,,,,,,,,,,
2021-10-14,313.45,152.24,92.01,,,175.97,169.65,185.15,260.08,256.68,,181.83,173.19,198.85,167.92,167.22,192.93,186.5,267.95,199.33,177.02,180.7,,172.85,,,125.03,176.18,61.29,184.59,56.36,91.54,148.5,,188.83,169.69,137.33,126.69,117.6,139.4,,,168.46,100.71,147.26,,,,,,,,,,,,
2021-10-15,343.1,,93.65,120.59,,183.26,280.59,271.24,318.51,193.53,,267.26,185.86,297.37,,174.54,261.3,315.19,319.17,327.75,298.58,308.05,,172.06,,,148.28,181.05,75.76,269.54,80.21,76.23,132.21,177.35,183.43,152.89,134.29,117.41,125.97,,73.48,,172.58,115.83,189.56,,,,,,,,,,,,
2021-10-16,273.98,96.18,72.44,144.65,,147.06,448.51,373.07,430.0,175.49,,257.67,155.88,152.66,,188.93,200.92,,430.0,383.85,430.0,348.25,179.15,150.98,,,147.46,337.71,56.43,189.12,64.65,60.55,,171.55,126.13,118.6,120.33,84.75,93.31,92.74,53.88,,183.17,66.13,173.33,,,,,,,,,,,,
2021-10-17,106.55,55.18,31.0,83.38,,66.81,81.58,69.04,,59.21,,64.42,43.33,45.34,,,63.64,,,101.61,,,,46.71,,,51.07,63.68,27.0,77.84,29.84,30.95,53.45,55.47,44.71,84.35,54.65,45.62,,45.5,29.5,,59.8,28.5,73.98,,,,,,,,,,,,
2021-10-18,79.38,29.0,30.5,45.86,,36.35,45.35,41.25,78.3,42.78,,34.56,,35.89,39.68,45.5,42.0,,49.18,59.69,53.03,,,,,,32.13,40.8,23.0,24.75,18.6,15.55,27.76,,19.64,62.63,,26.4,,36.0,31.0,,24.62,23.0,32.14,,,,,,,,,,,,
2021-10-19,64.83,33.97,34.38,129.12,,62.55,161.49,139.36,154.63,97.94,,136.68,123.5,140.05,125.07,159.99,163.23,136.98,183.85,146.76,152.04,161.63,135.68,48.85,,130.57,29.87,69.8,24.0,93.49,19.54,,,66.41,33.85,39.23,63.27,28.65,35.48,33.5,29.82,,88.84,28.0,100.84,,,,,,,,,,,,
2021-10-20,159.47,80.84,67.51,291.5,,141.13,194.04,198.71,278.97,192.1,,280.91,163.06,302.73,181.99,184.34,330.91,,292.38,253.02,255.11,190.03,197.84,125.84,,186.1,70.47,155.04,52.34,259.57,47.32,78.23,64.05,147.41,124.71,86.02,130.15,63.47,136.57,65.92,49.36,,,53.11,164.45,,,,,,,,,,,,
2021-10-21,164.52,76.06,80.81,176.63,,158.84,251.94,255.9,283.89,267.15,,,178.44,,177.26,273.37,369.06,,308.66,198.0,264.92,191.37,,136.35,,271.33,42.62,117.89,63.89,161.53,66.44,142.69,108.13,130.6,132.68,110.04,115.08,76.75,104.11,63.08,62.24,,133.43,59.45,112.6,,,,,,,,,,,,
2021-10-22,251.21,54.03,90.24,,,135.47,163.29,155.55,259.22,150.23,,,138.34,,137.14,148.42,252.62,267.29,266.26,270.17,171.59,189.57,,127.02,,165.16,36.64,108.05,80.14,133.25,76.14,159.47,,106.73,144.46,124.07,100.0,88.98,72.93,70.72,79.68,,128.68,60.33,94.84,,,,,,,,,,,,
2021-10-23,386.47,,102.09,125.45,,142.44,139.92,142.3,162.91,173.53,,,124.15,,171.39,152.99,180.77,151.35,309.44,157.84,135.19,171.27,128.97,126.4,,156.31,48.47,,89.96,155.72,78.67,151.07,106.1,143.34,,132.25,93.81,92.63,90.94,69.62,91.62,,136.52,57.35,119.57,,,,,,,,,,,,
2021-10-24,316.15,95.75,117.74,114.91,,129.77,106.13,103.2,,143.23,,,82.24,,111.87,80.75,102.71,107.87,144.22,121.12,,117.4,76.52,120.24,91.9,78.58,41.67,,114.85,160.47,97.29,154.7,126.55,120.25,135.96,151.28,109.45,104.05,89.26,67.37,105.06,,118.11,40.1,118.85,,,,,,,,,,,,
2021-10-25,153.5,58.8,93.51,119.12,,109.39,122.23,120.19,150.26,96.69,,,110.85,111.37,148.64,118.44,119.51,131.6,158.11,137.94,136.87,123.51,,101.61,113.1,123.39,33.13,155.0,105.82,139.4,99.76,134.24,,111.13,108.74,146.62,69.81,111.37,81.01,54.82,90.7,,122.71,,139.92,,,,,,,,,,,,
2021-10-26,149.57,78.29,65.16,144.36,,120.46,164.54,,196.76,,,,183.15,142.51,171.03,150.74,189.47,187.5,196.12,181.61,177.5,,155.94,110.52,160.26,166.74,28.23,187.68,77.1,155.46,73.6,119.79,,153.23,123.87,,115.67,90.31,74.62,,68.68,,161.56,65.54,162.36,,,,,,,,,,,,
2021-10-27,198.37,,94.19,180.04,,139.35,312.85,279.74,310.81,179.27,,290.93,293.66,180.1,272.39,275.64,300.33,306.72,324.75,305.09,284.92,,252.98,,280.71,282.3,77.78,274.81,101.5,292.04,97.74,137.27,141.61,183.66,147.49,,160.43,114.35,83.06,94.27,84.06,,198.98,,274.23,,,,,,,,,,,,
2021-10-28,341.65,151.35,106.11,175.78,,176.6,277.85,299.78,313.48,280.23,,322.48,,169.51,267.73,258.35,344.5,322.63,356.03,307.86,299.77,294.62,,153.13,196.35,,125.44,330.43,113.72,325.31,104.56,135.47,,176.61,170.04,174.69,154.71,,140.43,131.89,97.39,,199.53,137.46,,,,,,,,,,,,,
2021-10-29,350.0,126.67,109.12,132.76,,160.6,315.65,306.99,347.58,147.52,,293.53,295.76,135.38,284.83,256.62,365.55,,357.01,383.87,,319.09,179.47,,264.19,185.49,160.56,263.06,112.47,306.2,104.3,151.28,,190.81,166.31,161.31,144.77,116.94,109.77,108.78,104.36,,254.76,145.89,,,,,,,,,,,,,
2021-10-30,272.5,91.85,96.4,68.64,,139.13,317.65,286.25,311.35,180.16,,253.74,273.41,160.12,295.9,,349.2,309.73,382.77,318.74,,,269.28,,287.56,277.72,129.82,192.21,82.34,296.82,87.06,162.97,110.29,166.8,157.1,,145.35,126.29,118.61,106.17,69.44,,188.1,110.87,332.56,,,,,,,,,,,,
2021-10-31,404.07,152.28,108.74,,,264.95,331.26,371.84,386.29,302.73,,305.42,367.72,174.37,301.71,338.86,382.16,400.99,430.0,403.4,320.51,,338.98,,381.43,338.05,129.26,324.21,98.84,430.0,91.65,142.85,103.69,258.13,323.46,,169.8,134.79,,138.24,77.49,,272.91,172.78,371.88,,,,,,,,,,,,
2021-11-01,430.0,119.27,135.82,,,285.73,292.64,303.82,317.29,280.04,,192.46,320.86,180.33,303.43,285.49,334.83,345.58,430.0,422.8,300.46,,,,291.82,292.61,129.22,339.0,123.12,332.47,111.65,143.4,155.86,296.33,289.51,,176.58,165.9,,147.73,113.59,,197.64,134.48,331.76,,,,,,,,,,,,
2021-11-02,430.0,149.56,100.72,,430.0,182.07,345.44,283.33,326.31,288.47,,183.29,299.28,173.98,263.4,197.87,277.69,322.62,421.36,324.56,283.12,320.26,,131.59,256.26,252.53,138.68,,119.56,267.06,131.85,153.33,147.46,199.66,,143.46,141.51,166.52,151.14,108.79,120.76,,185.06,130.56,310.11,,,,,,,,,,,,
2021-11-03,430.0,147.29,133.39,185.55,438.61,185.76,402.77,352.11,442.67,291.29,,256.34,430.0,192.38,344.8,,418.05,430.0,430.0,299.06,,362.81,269.54,,349.0,317.65,,,154.37,308.29,120.32,165.9,142.32,191.94,189.66,134.9,251.88,190.77,162.08,154.63,167.77,,190.0,188.93,284.63,,,,,,,,,,,,
2021-11-04,327.51,182.26,185.29,430.0,430.0,259.32,,430.0,,320.53,,429.15,406.72,277.0,430.0,391.96,430.0,430.0,430.0,430.0,430.0,,429.12,280.16,430.0,358.05,209.37,353.23,160.27,417.37,153.29,313.22,262.16,316.67,320.86,328.21,448.14,426.69,161.98,255.25,189.49,,419.44,160.16,422.68,,,,,,,,,,,,
2021-11-05,377.17,167.68,144.53,430.0,376.54,266.21,430.0,430.0,430.0,313.63,,430.0,430.0,259.94,430.0,430.0,430.0,,,430.0,,,430.0,266.45,430.0,430.0,162.69,332.3,190.1,433.35,123.73,332.18,163.81,303.5,270.9,174.28,430.0,184.02,174.56,151.72,171.34,,430.0,154.69,,,,,,,,,,,,,
2021-11-06,353.31,146.2,127.33,430.0,360.88,289.13,430.0,430.0,430.0,330.69,,377.87,430.0,176.81,430.0,430.0,430.0,,430.0,437.38,430.0,,430.0,176.95,430.0,430.0,176.63,393.01,170.12,430.0,137.85,281.46,127.67,403.15,285.47,170.5,430.0,153.13,154.42,158.16,154.61,,430.0,136.81,,,,,,,,,,,,,
2021-11-07,430.0,178.89,189.0,430.0,430.0,419.44,430.0,425.13,430.0,355.68,,286.05,430.0,363.17,430.0,430.0,430.0,430.0,430.0,352.63,,,430.0,282.28,430.0,430.0,250.0,,271.79,430.0,172.03,257.3,182.77,443.54,430.0,306.72,430.0,196.71,179.35,298.71,191.15,,430.0,281.57,,,,,,,,,,,,,
